file_id,search_term,score
H1,MCF-7,0.7187907927484489
SK-N-SH,MCF-7,0.741695983315164
K562,MCF-7,0.8361611193843217
HepG2,MCF-7,0.7168147049627505
HepG2,MCF-7,0.6802026503362615
K562,MCF-7,0.5318204020584747
GM12878,MCF-7,0.7544995139105966
SK-N-SH,MCF-7,0.6824819398174187
HepG2,MCF-7,0.7179309108048384
MCF-7,MCF-7,0.33757661210388223
K562,MCF-7,0.832682260720151
HEK293,MCF-7,0.6774109077807386
K562,MCF-7,0.7533556787040061
K562,MCF-7,0.8342405610420718
HeLa-S3,MCF-7,0.7814195671376463
GM12878,MCF-7,0.7908175765936627
K562,MCF-7,0.7768091325682838
A549,MCF-7,0.6919258453454369
HepG2,MCF-7,0.4128201560348584
K562,MCF-7,0.7329195932455259
HepG2,MCF-7,0.6919265461887234
MCF-7,MCF-7,0.3991811800732444
GM12878,MCF-7,0.6342982450868955
MCF-7,MCF-7,0.3639412718974298
MCF-7,MCF-7,0.43450086051586423
K562,MCF-7,0.7035805848334424
liver,MCF-7,0.6511665698181273
HEK293,MCF-7,0.729376382756592
GM12878,MCF-7,0.8118645046528319
K562,MCF-7,0.8933678870033992
K562,MCF-7,0.7895663315885224
HepG2,MCF-7,0.6709273443867037
K562,MCF-7,0.845881678725773
K562,MCF-7,0.8172453964322821
HepG2,MCF-7,0.7695042617261312
MCF-7,MCF-7,0.2989562651760749
SK-N-SH,MCF-7,0.6563330313588729
K562,MCF-7,0.7787771913148656
HepG2,MCF-7,0.6884346464316502
HEK293,MCF-7,0.6371875114469285
K562,MCF-7,0.6058858452556195
HepG2,MCF-7,0.7350767765466177
HepG2,MCF-7,0.667627737464739
HepG2,MCF-7,0.6390781876022402
HepG2,MCF-7,0.56250524551596
H1,MCF-7,0.5963378491140692
GM12878,MCF-7,0.7009810471449911
HepG2,MCF-7,0.6846006134648319
MCF-7,MCF-7,0.39710470747186927
