file_id,search_term,score
40,HepG2,0.7563861468642139
41,HepG2,0.745966462954406
42,HepG2,0.8068590092586143
43,HepG2,0.4161969615098849
44,HepG2,0.374338269728744
45,HepG2,0.9036441165427354
46,HepG2,0.7264106734202582
47,HepG2,0.8160386928883561
48,HepG2,0.6551984081517757
49,HepG2,0.7825044969350321
50,HepG2,0.7672602335313206
51,HepG2,0.8253030753908064
52,HepG2,0.8003666679715333
53,HepG2,0.799984013467828
54,HepG2,0.7283195177066379
55,HepG2,0.7833317506358981
56,HepG2,0.6618457484270572
57,HepG2,0.7160499576696961
58,HepG2,0.8094001538761755
59,HepG2,0.20518609945694327
60,HepG2,0.8965688058509955
61,HepG2,0.9124557689010779
62,HepG2,0.8923411944395574
63,HepG2,1.0
64,HepG2,0.6166615320572557
65,HepG2,0.4131479060759254
66,HepG2,0.39373222537006086
67,HepG2,0.6156158980506545
68,HepG2,0.7714931181219795
69,HepG2,0.3178422324414199
70,HepG2,0.7761781538868058
71,HepG2,0.6016882248130988
72,HepG2,0.5820850852427697
73,HepG2,0.6626569961362494
74,HepG2,0.6449635393682138
75,HepG2,0.16911741315197293
76,HepG2,0.8661060480985243
77,HepG2,0.6522138780101892
78,HepG2,0.59412260541829
0,GM12878,0.8169652154858738
1,GM12878,0.7877045763213248
2,GM12878,0.5238032403424344
3,GM12878,0.2605557766330019
4,GM12878,0.737785157182099
5,GM12878,0.5366990989311313
6,GM12878,0.6753549210764798
7,GM12878,0.8144130981572755
8,GM12878,0.6879828967169614
9,GM12878,0.7174010599409559
10,GM12878,0.3213320229660015
11,GM12878,0.5050606118492944
12,GM12878,0.701291607312108
13,GM12878,0.6908990850960313
14,GM12878,0.6601115915582079
15,GM12878,0.49801308210977063
16,GM12878,0.6464763293839342
17,GM12878,0.6818448002867028
18,GM12878,0.6371318055547703
19,GM12878,0.6498240592581712
20,GM12878,0.6698843713965354
21,GM12878,0.7432946467413806
22,GM12878,0.7650952416720922
23,GM12878,0.669993520536126
24,GM12878,0.6464972308386006
25,GM12878,0.7182154590103103
26,GM12878,0.6863623021734668
27,GM12878,0.2625677290486181
28,GM12878,0.5597318584420479
29,GM12878,0.6357552074623338
30,GM12878,0.4687651530043487
31,GM12878,0.7350866703494721
32,GM12878,0.6702261605395818
33,GM12878,0.6964908259168732
34,GM12878,0.7443689977913297
35,GM12878,0.6529989722890248
36,GM12878,0.6432261566344657
37,GM12878,0.5119720584051033
38,GM12878,0.7342137159970041
39,GM12878,0.3400711934460617
40,GM12878,0.5634514785924662
41,GM12878,0.6705375233077608
42,GM12878,0.28924818046113804
43,GM12878,0.5884002156124291
44,GM12878,0.6222624356350159
45,GM12878,0.6734162907600822
46,GM12878,0.6567134629947167
47,GM12878,0.6683037079706158
48,GM12878,0.7498426632096749
49,GM12878,0.6402624278095899
50,GM12878,0.2604802851841566
51,GM12878,0.6778682422061044
52,GM12878,0.6515403484463733
53,GM12878,0.7232732134307331
54,GM12878,0.5926307292995601
55,GM12878,0.6968283041006511
56,GM12878,0.7452031148619269
57,GM12878,0.6683519767618773
58,GM12878,0.6695410364022638
59,GM12878,0.4494667451164303
60,GM12878,0.6467543514192184
61,GM12878,0.6575561386087674
62,GM12878,0.755601830386341
63,GM12878,0.622029536787017
64,GM12878,0.8985903864821287
65,GM12878,0.5548454494338417
66,GM12878,0.5546641014410323
67,GM12878,0.31561877995257537
68,GM12878,0.6379244238288968
69,GM12878,0.5609794923855054
70,GM12878,0.5980826746695163
71,GM12878,0.7629381032085025
72,GM12878,0.7444777083784182
73,GM12878,0.7924761197196515
74,GM12878,0.6425678309668916
75,GM12878,0.5729951686673993
76,GM12878,0.6150877954377165
77,GM12878,0.8881973843643838
78,GM12878,0.6578378432500773
0,HEK293,0.11597064143404018
1,HEK293,0.7652720061196621
2,HEK293,0.5957723465792701
3,HEK293,0.7962745706849519
4,HEK293,0.6684176509043751
5,HEK293,0.6378605758293814
6,HEK293,0.6128023716812356
7,HEK293,0.7910159725379584
8,HEK293,0.8862075848362574
9,HEK293,0.8112011303682702
10,HEK293,0.7814167067563265
11,HEK293,0.7196041103056978
12,HEK293,0.6470610835793456
13,HEK293,0.7068910587444361
14,HEK293,0.7887500029029797
15,HEK293,0.7857296880728639
16,HEK293,0.14327449823143357
17,HEK293,0.8497964914870668
18,HEK293,0.774161182718984
19,HEK293,0.7313041708392636
20,HEK293,0.7589672038627511
21,HEK293,0.7983685762179671
22,HEK293,0.46306948103815754
23,HEK293,0.5469445028409543
24,HEK293,0.800588557059738
25,HEK293,0.5410382447673086
26,HEK293,0.7722182664031523
27,HEK293,0.7738240462063812
28,HEK293,0.9811798053647358
29,HEK293,0.6326122401379017
30,HEK293,0.6757942538546715
31,HEK293,0.6755785761844728
32,HEK293,0.8702740254430053
33,HEK293,0.847680111460557
34,HEK293,0.7323915266549137
35,HEK293,0.7908465283997195
36,HEK293,0.6987931793932978
37,HEK293,0.8706247856213403
38,HEK293,0.7467907941770557
39,HEK293,0.7741320838604664
40,HEK293,0.789424969027777
41,HEK293,0.8967021351403657
42,HEK293,0.8075973176533333
43,HEK293,0.6949342449902169
44,HEK293,0.6828290436559243
45,HEK293,0.22856364939255647
46,HEK293,0.7706027727002231
47,HEK293,0.7792650664371978
48,HEK293,0.7738466108175226
49,HEK293,0.797715491208435
50,HEK293,0.7835560358267666
51,HEK293,0.5964087617052476
52,HEK293,0.6336829057164186
53,HEK293,0.8399497112075163
54,HEK293,0.5945454976988789
55,HEK293,0.2698032850489153
56,HEK293,0.3977310987150177
57,HEK293,0.7957394976123942
58,HEK293,0.6852667611333099
59,HEK293,0.7250909191628039
60,HEK293,0.2501227741123503
61,HEK293,0.14302870804141937
62,HEK293,0.22155917077953324
63,HEK293,0.7038451866064295
64,HEK293,0.6258146535467248
65,HEK293,0.8443226537768231
66,HEK293,0.7077664021725232
67,HEK293,0.7532334594507912
68,HEK293,0.5913390470247684
69,HEK293,0.7170074539636209
70,HEK293,0.6417756391622629
71,HEK293,0.7326662308646825
72,HEK293,0.7256813932299528
73,HEK293,0.8376889278819364
74,HEK293,0.6366630187000619
75,HEK293,0.7545583625309578
76,HEK293,0.9710015754432317
77,HEK293,0.7374517037143951
78,HEK293,0.738969073184929
0,MCF-7,0.8898716055974196
1,MCF-7,0.6254757817976784
2,MCF-7,0.8317846311960957
3,MCF-7,0.5745234884040902
4,MCF-7,0.8006464127979227
5,MCF-7,0.6012201420183552
6,MCF-7,0.7549177015722968
7,MCF-7,0.625504816163222
8,MCF-7,0.658468588742086
9,MCF-7,0.8162941315550281
10,MCF-7,0.5630312702536513
11,MCF-7,0.73405525757649
12,MCF-7,0.35344105157120975
13,MCF-7,0.6450919002965083
14,MCF-7,0.6004948030302208
15,MCF-7,0.42555387383506366
16,MCF-7,0.757596826949205
17,MCF-7,0.5615008770897643
18,MCF-7,0.6870975553250733
19,MCF-7,0.6446551219966523
20,MCF-7,0.6597081201117985
21,MCF-7,0.588316348088447
22,MCF-7,0.7030739409144202
23,MCF-7,0.7513376351401702
24,MCF-7,0.715663254823165
25,MCF-7,0.7226432622845629
26,MCF-7,0.536581485793626
27,MCF-7,0.5705906091430293
28,MCF-7,0.6688600149177939
29,MCF-7,0.36595775608231423
30,MCF-7,0.8644615873372821
31,MCF-7,0.7263554843890385
32,MCF-7,0.6460265533337886
33,MCF-7,0.5407552254217796
34,MCF-7,0.6730473513805408
35,MCF-7,0.639085559356283
36,MCF-7,0.4455712314380295
37,MCF-7,0.3231760937884385
38,MCF-7,0.6491489224850466
39,MCF-7,0.5511598677691563
40,MCF-7,0.7106668911365299
41,MCF-7,0.44930223303434086
42,MCF-7,0.5975432658811679
43,MCF-7,0.7488110343644923
44,MCF-7,0.6984820188462253
45,MCF-7,0.7309770607321455
46,MCF-7,0.42079573609363213
47,MCF-7,0.5578746337456506
48,MCF-7,0.6382173989486086
49,MCF-7,0.568318320097162
50,MCF-7,0.5644714776842872
51,MCF-7,0.7048733503195115
52,MCF-7,0.6978556124642841
53,MCF-7,0.5598717654332563
54,MCF-7,0.7689157640130637
55,MCF-7,0.7806131445125171
56,MCF-7,0.8535663878283795
57,MCF-7,0.6831714466576313
58,MCF-7,0.3070976449742706
59,MCF-7,0.8720161174513217
60,MCF-7,0.7327202448603822
61,MCF-7,0.7473850795738535
62,MCF-7,0.7339459702377038
63,MCF-7,0.5536024529408254
64,MCF-7,0.6179828715356817
65,MCF-7,0.6956597830357345
66,MCF-7,0.8120013249589608
67,MCF-7,0.7520568765990632
68,MCF-7,0.6295538357858814
69,MCF-7,0.7271779084833412
70,MCF-7,0.5890774345051109
71,MCF-7,0.6942652884007738
72,MCF-7,0.6830373891363688
73,MCF-7,0.5287048693543333
74,MCF-7,0.8233141366690215
75,MCF-7,0.8158634917124596
76,MCF-7,0.4408565400294961
77,MCF-7,0.5968896335962486
78,MCF-7,0.7274500080446915
0,A549,0.5806534817300049
1,A549,0.7900074346880772
2,A549,0.4306715800897641
3,A549,0.668970999962907
4,A549,0.6950795163165107
5,A549,0.6713464574565309
6,A549,0.6227926253285607
7,A549,0.8444686499848066
8,A549,0.5408251254606953
9,A549,0.6410665543214997
10,A549,0.7639864969971621
11,A549,0.5904669616483522
12,A549,0.48268333738492536
13,A549,0.772460251179121
14,A549,0.8045261818127278
15,A549,0.571649903266898
16,A549,0.6127649061467793
17,A549,0.7542951614700142
18,A549,0.7473658978444349
19,A549,0.8947158071995762
20,A549,0.8412454550201396
21,A549,0.8058288920684253
22,A549,0.6141726140088362
23,A549,0.46212433272080117
24,A549,0.8699304981467713
25,A549,0.3611250839128973
26,A549,0.8221651785789519
27,A549,0.7145530038337131
28,A549,0.6279518039774945
29,A549,0.489699542650686
30,A549,0.5764038772827775
31,A549,0.5284665384966176
32,A549,0.7961209355976511
33,A549,0.6386954013637736
34,A549,0.8055344582715485
35,A549,0.8722232716019311
36,A549,0.7323905792154466
37,A549,0.6604920155515346
38,A549,0.8142756976433212
39,A549,0.6765544248253212
40,A549,0.5425303982228082
41,A549,0.7718606256688809
42,A549,0.6525334266349299
43,A549,0.6542727365037142
44,A549,0.6396919364004996
45,A549,0.5589294949023278
46,A549,0.48709829128857746
47,A549,0.6159054757111528
48,A549,0.8162853568064616
49,A549,0.6339030020904304
50,A549,0.574436803037675
51,A549,0.4889032962555044
52,A549,0.503711039226779
53,A549,0.7697693982183149
54,A549,0.6195526702610918
55,A549,0.6067640964799612
56,A549,0.6817092960846007
57,A549,0.8024740652427562
58,A549,0.3923354903392476
59,A549,0.7541256779617096
60,A549,0.5250666385082243
61,A549,0.6207890612630409
62,A549,0.5636093929140829
63,A549,0.71558148726627
64,A549,0.7761630480206754
65,A549,0.5976880355738377
66,A549,0.6809812781112448
67,A549,0.6762023748825061
68,A549,0.2888659482353791
69,A549,0.6227293209164766
70,A549,0.44831890657055257
71,A549,0.8259377260346394
72,A549,0.8326685714323088
73,A549,0.7056005820349076
74,A549,0.660430769224224
75,A549,0.6353562180272221
76,A549,0.7111922050818562
77,A549,0.7843841606663722
78,A549,0.7626215887079519
0,SK-N-SH,0.6417691641028196
1,SK-N-SH,0.7071908843480439
2,SK-N-SH,0.9060532939500694
3,SK-N-SH,0.6538192943830095
4,SK-N-SH,0.8094897889928574
5,SK-N-SH,0.7359051598196553
6,SK-N-SH,0.7847841104036333
7,SK-N-SH,0.6892743278371758
8,SK-N-SH,0.7734871225889104
9,SK-N-SH,0.8970330276344982
10,SK-N-SH,0.7137515067778142
11,SK-N-SH,0.7998952765274305
12,SK-N-SH,0.7525039356525296
13,SK-N-SH,0.7735021527939034
14,SK-N-SH,0.8512528568269522
15,SK-N-SH,0.6954010305452951
16,SK-N-SH,0.6038881185356157
17,SK-N-SH,0.7411068576501845
18,SK-N-SH,0.727800647858349
19,SK-N-SH,0.779524927861379
20,SK-N-SH,0.7065513266193411
21,SK-N-SH,0.7412497775682136
22,SK-N-SH,0.5653128799601721
23,SK-N-SH,0.8031463332033777
24,SK-N-SH,0.7636582977917621
25,SK-N-SH,0.8009294391017876
26,SK-N-SH,0.725784653304475
27,SK-N-SH,0.7928012974921359
28,SK-N-SH,0.791293897486931
29,SK-N-SH,0.6729306029832176
30,SK-N-SH,0.8639782040612902
31,SK-N-SH,0.8754104019433113
32,SK-N-SH,0.7638153000454047
33,SK-N-SH,0.6914282925332258
34,SK-N-SH,0.7673065037149152
35,SK-N-SH,0.7235651420924025
36,SK-N-SH,0.2366109518385372
37,SK-N-SH,0.5595917331905753
38,SK-N-SH,0.7392920543219887
39,SK-N-SH,0.6817388118801158
40,SK-N-SH,0.31262764215860794
41,SK-N-SH,0.6195127341963114
42,SK-N-SH,0.8296008650141649
43,SK-N-SH,0.8056181840737657
44,SK-N-SH,0.7823938584442587
45,SK-N-SH,0.594020033190076
46,SK-N-SH,0.6662552413670386
47,SK-N-SH,0.6026780377293706
48,SK-N-SH,0.7291276823677704
49,SK-N-SH,0.6002441450556062
50,SK-N-SH,0.6439211836721634
51,SK-N-SH,0.2973913631505887
52,SK-N-SH,0.3104350198205686
53,SK-N-SH,0.7150925236928682
54,SK-N-SH,0.6869064253772323
55,SK-N-SH,0.6619541677020089
56,SK-N-SH,0.6645795445212181
57,SK-N-SH,0.7532859862093131
58,SK-N-SH,0.6692940658277564
59,SK-N-SH,0.7990122840902876
60,SK-N-SH,0.5729049912893172
61,SK-N-SH,0.58689442376244
62,SK-N-SH,0.6243341579658181
63,SK-N-SH,0.6254884770905005
64,SK-N-SH,0.7140336086177788
65,SK-N-SH,0.8534730174806107
66,SK-N-SH,0.8060463679918177
67,SK-N-SH,0.8189388411478278
68,SK-N-SH,0.8558165119139534
69,SK-N-SH,0.783080480780765
70,SK-N-SH,0.7773609311138481
71,SK-N-SH,0.7433109990760325
72,SK-N-SH,0.7618858397455959
73,SK-N-SH,0.7327110357330435
74,SK-N-SH,0.5024670086286496
75,SK-N-SH,0.9034007254175358
76,SK-N-SH,0.638661501952007
77,SK-N-SH,0.7263674630231729
78,SK-N-SH,0.7684613948642178
0,H1,0.610768748238133
1,H1,0.5185990879799454
2,H1,0.715596478073441
3,H1,0.7500801685711129
4,H1,0.6514310375579138
5,H1,0.8302178547918633
6,H1,0.6679086538201726
7,H1,0.5928907824118828
8,H1,0.6734926603947187
9,H1,0.5741095207575968
10,H1,0.7922602704655957
11,H1,0.7057070823485543
12,H1,0.7719578742010995
13,H1,0.5528783924029845
14,H1,0.5954348067759809
15,H1,0.9684574068288065
16,H1,0.7080853208759086
17,H1,0.6780482837733035
18,H1,0.6284281843556401
19,H1,0.5064658623648568
20,H1,0.46004136021745795
21,H1,0.6312103570162906
22,H1,0.25510547347063706
23,H1,0.725998929790441
24,H1,0.5447812262034057
25,H1,0.7270939721476797
26,H1,0.5625342525489438
27,H1,0.7625513543463296
28,H1,0.7548134740623083
29,H1,0.7794261513649112
30,H1,0.6655352526193101
31,H1,0.6827213062034145
32,H1,0.5594948338920713
33,H1,0.7060483544152272
34,H1,0.5597460854580554
35,H1,0.5371221625493647
36,H1,0.8112449223259945
37,H1,0.9067399216709142
38,H1,0.5134587208306507
39,H1,0.7989381241379223
40,H1,0.7261594647260523
41,H1,0.654358375477029
42,H1,0.7166081951914312
43,H1,0.7081024664521922
44,H1,0.7154614186067696
45,H1,0.7203601209167567
46,H1,0.768977888956607
47,H1,0.7251053888382237
48,H1,0.5151186261200795
49,H1,0.7251888129521256
50,H1,0.734250959808668
51,H1,0.760062517947016
52,H1,0.7885591412509931
53,H1,0.6413697367207325
54,H1,0.4639280091180528
55,H1,0.7280202051478262
56,H1,0.17655574148545888
57,H1,0.6160923142891956
58,H1,0.7594107223734492
59,H1,0.6050185929889997
60,H1,0.7779034201774715
61,H1,0.6400910005313596
62,H1,0.7070451736027874
63,H1,0.5930622346294825
64,H1,0.5542189857894146
65,H1,0.7037069572333705
66,H1,0.685456098965459
67,H1,0.6819765471460129
68,H1,0.7775243678124018
69,H1,0.7036879777350642
70,H1,0.8233424509091121
71,H1,0.5192108425219168
72,H1,0.5249292782052428
73,H1,0.6488652674133408
74,H1,0.7037714468988401
75,H1,0.6573317194860837
76,H1,0.6766668140906436
77,H1,0.5726586105471607
78,H1,0.6076149891898914
0,HeLa-S3,0.746512906368402
1,HeLa-S3,0.7183299812205348
2,HeLa-S3,0.5904496111991175
3,HeLa-S3,0.7609235318678407
4,HeLa-S3,0.5852012437447964
5,HeLa-S3,0.3096482900521608
6,HeLa-S3,0.5656666817354523
7,HeLa-S3,0.787401530186056
8,HeLa-S3,0.48202202600509264
9,HeLa-S3,0.5819951683922127
10,HeLa-S3,0.7163186612782952
11,HeLa-S3,0.5256649721982631
12,HeLa-S3,0.5342419183141116
13,HeLa-S3,0.6774274213200535
14,HeLa-S3,0.7634322740936315
15,HeLa-S3,0.6258929054923843
16,HeLa-S3,0.7855182258933857
17,HeLa-S3,0.7922621756460246
18,HeLa-S3,0.6607386007495868
19,HeLa-S3,0.716077876083854
20,HeLa-S3,0.9019819591966141
21,HeLa-S3,0.774905535430219
22,HeLa-S3,0.5409763073093465
23,HeLa-S3,0.590302200485042
24,HeLa-S3,0.754825294801617
25,HeLa-S3,0.5752228047084016
26,HeLa-S3,0.6393706679898317
27,HeLa-S3,0.7540419081266012
28,HeLa-S3,0.6450874805726259
29,HeLa-S3,0.5867368041389969
30,HeLa-S3,0.6439848080546287
31,HeLa-S3,0.4857022066719288
32,HeLa-S3,0.7427692779286004
33,HeLa-S3,0.7671228356373867
34,HeLa-S3,0.729147749365493
35,HeLa-S3,0.81301534424906
36,HeLa-S3,0.7690613997098159
37,HeLa-S3,0.6803265835077879
38,HeLa-S3,0.7541545551505751
39,HeLa-S3,0.7354759996159939
40,HeLa-S3,0.833134079409237
41,HeLa-S3,0.7101791921486449
42,HeLa-S3,0.7361411702397578
43,HeLa-S3,0.5183050669626053
44,HeLa-S3,0.575853221707701
45,HeLa-S3,0.6962979092464263
46,HeLa-S3,0.5953484208081421
47,HeLa-S3,0.743107216330571
48,HeLa-S3,0.7526163725514712
49,HeLa-S3,0.7508508665527167
50,HeLa-S3,0.6923001840109979
51,HeLa-S3,0.7605087550214709
52,HeLa-S3,0.7326737553907448
53,HeLa-S3,0.8098741161697323
54,HeLa-S3,0.653557884924963
55,HeLa-S3,0.651270682105247
56,HeLa-S3,0.5281599454017705
57,HeLa-S3,0.7456524243501106
58,HeLa-S3,0.592893677752061
59,HeLa-S3,0.4932994497201511
60,HeLa-S3,0.6819135751522463
61,HeLa-S3,0.698531676081013
62,HeLa-S3,0.7112196692105244
63,HeLa-S3,0.762247883915862
64,HeLa-S3,0.690405379257865
65,HeLa-S3,0.5306275135065932
66,HeLa-S3,0.5376274132089514
67,HeLa-S3,0.7016870298901594
68,HeLa-S3,0.5993106239534185
69,HeLa-S3,0.5893175977124796
70,HeLa-S3,0.6116281413029487
71,HeLa-S3,0.7351421352637835
72,HeLa-S3,0.7133941278484937
73,HeLa-S3,0.6961255355066389
74,HeLa-S3,0.7038621733171617
75,HeLa-S3,0.4349837347702225
76,HeLa-S3,0.75696886504376
77,HeLa-S3,0.7265238395982883
78,HeLa-S3,0.6579848939735804
0,liver,0.6898246480792742
1,liver,0.6423481482863689
2,liver,0.9375243104544551
3,liver,0.6679849266429421
4,liver,0.3985737816505808
5,liver,0.8304276193949398
6,liver,0.8853066951126036
7,liver,0.5758149944834374
8,liver,0.8100891718472276
9,liver,0.8029562062727447
10,liver,0.8099548387595745
11,liver,0.8248027353475942
12,liver,0.8925954359214965
13,liver,0.7445701380370302
14,liver,0.6791367210805672
15,liver,0.8003623580556458
16,liver,0.721621729960684
17,liver,0.6084149613504437
18,liver,0.795699896369042
19,liver,0.6695074316915861
20,liver,0.5692571088979399
21,liver,0.6406505510031957
22,liver,0.5217220584060454
23,liver,0.9114330564807138
24,liver,0.7275240983233102
25,liver,0.8709034023350668
26,liver,0.7495175924576449
27,liver,0.6997316430650529
28,liver,0.745108689201913
29,liver,0.8442450108506936
30,liver,0.9329400822466036
31,liver,0.907481261036108
32,liver,0.7030981165754093
33,liver,0.4760611682545703
34,liver,0.7109986410944464
35,liver,0.6572081119796525
36,liver,0.6774177677749285
37,liver,0.7128817989932164
38,liver,0.6442204927457709
39,liver,0.6905904897727098
40,liver,0.3051047856077009
41,liver,0.6910357022830202
42,liver,0.6739799657655046
43,liver,0.9578734764374273
44,liver,0.9355478360780276
45,liver,0.7030478648519218
46,liver,0.8368107880841777
47,liver,0.46103431989477067
48,liver,0.6274683762516602
49,liver,0.463875352845114
50,liver,0.720850523277752
51,liver,0.49092659867825855
52,liver,0.5563913791115314
53,liver,0.5583455334702685
54,liver,0.80548365385043
55,liver,0.8117512428802705
56,liver,0.6069053721491073
57,liver,0.7108242142437975
58,liver,0.7515746674958355
59,liver,0.6734489943041657
60,liver,0.6514262038097804
61,liver,0.639063694463115
62,liver,0.6898422517822145
63,liver,0.5693906451266444
64,liver,0.6728516752543949
65,liver,0.8243549030071884
66,liver,0.9186264288788701
67,liver,0.8621998550341066
68,liver,0.7824003295514705
69,liver,0.919342885251772
70,liver,0.8378704351375363
71,liver,0.6635734863739537
72,liver,0.7047398252470831
73,liver,0.6973589839085144
74,liver,0.7024661521785409
75,liver,0.8929032299366855
76,liver,0.4494295111512881
77,liver,0.6087345262033204
78,liver,0.7993191928085901
